Client_Num,Card_Category,Annual_Fees,Activation_30_Days,Customer_Acq_Cost,Week_Start_Date,Week_Num,Qtr,current_year,Credit_Limit,Total_Revolving_Bal,Total_Trans_Amt,Total_Trans_Vol,Avg_Utilization_Ratio,Use_Chip,Exp_Type,Interest_Earned,Delinquent_Acc
712869783,Gold,10000,0,4220,8/26/2024,17,Q3,2024,680135,72609,179633,414,0.73,No,International,3094,1
712872183,Gold,10000,0,605,2/28/2024,13,Q3,2024,426914,5599,166561,455,0.35,Yes,ATM,474,0
712874433,Platinum,2000,1,4916,2/18/2024,50,Q3,2024,468340,95938,61007,348,0.25,No,International,1782,0
712876233,Silver,10000,1,4556,9/13/2024,47,Q1,2024,525972,7502,80170,16,0.94,No,International,4743,1
712877733,Black,5000,1,2698,11/17/2024,44,Q2,2024,348118,90796,45282,1,0.87,Yes,Online,2677,0
712879158,Black,500,0,2755,10/10/2024,40,Q3,2024,898729,79295,15576,149,0.44,Yes,POS,811,0
712880283,Black,2000,0,666,5/20/2024,38,Q2,2024,586587,90260,4666,309,0.63,Yes,International,4858,1
712881483,Blue,10000,0,3600,3/3/2024,3,Q2,2024,10018,71284,179859,496,0.12,No,EMI,2525,0
712884408,Blue,2000,0,1195,1/12/2024,40,Q2,2024,270465,63463,116133,31,0.9,Yes,EMI,4801,0
712885533,Blue,10000,1,1779,7/24/2024,7,Q1,2024,612827,18595,57013,347,0.6,Yes,POS,2081,1
712886733,Platinum,10000,0,4219,5/15/2024,38,Q2,2024,260442,56918,196395,199,0.66,No,International,4713,1
712887633,Black,1000,1,2471,11/22/2024,40,Q3,2024,943991,32479,63884,71,0.28,Yes,POS,4514,1
712890408,Platinum,2000,1,3000,5/28/2024,17,Q3,2024,109518,80326,130628,300,0.85,No,International,2911,1
712891833,Gold,2000,1,2930,11/30/2024,10,Q3,2024,132879,12582,64248,488,0.61,No,Online,1461,0
712894308,Gold,10000,0,1611,2/6/2024,4,Q1,2024,520527,90276,71898,404,0.82,No,POS,4034,0
712895733,Silver,2000,1,2199,8/13/2024,16,Q4,2024,604386,11629,72528,163,0.38,No,International,4043,0
712899333,Blue,500,0,3385,2/19/2024,48,Q4,2024,228288,85586,178964,226,0.94,Yes,Online,4663,1
712900308,Blue,5000,0,2769,5/16/2024,3,Q2,2024,264085,79402,168772,386,0.84,No,ATM,424,0
712901283,Black,10000,1,2815,1/2/2024,46,Q1,2024,343597,34554,61330,4,0.99,Yes,Online,3295,1
712902483,Gold,2000,1,2301,1/29/2024,9,Q1,2024,165851,5133,84848,34,1,No,ATM,420,0
712905708,Silver,10000,0,3949,5/6/2024,7,Q1,2024,677854,8643,28776,146,0.94,Yes,Online,1090,0
712912233,Blue,500,1,3976,9/30/2024,1,Q1,2024,349684,75091,197502,223,0.98,Yes,International,3564,0
712914783,Silver,1000,1,4990,6/4/2024,13,Q1,2024,830735,17595,187958,475,0.77,No,International,4803,1
712916958,Silver,5000,0,1508,4/1/2024,11,Q2,2024,13516,87965,7456,409,0.84,Yes,International,2742,0
712918083,Gold,2000,1,2885,10/18/2024,18,Q3,2024,805401,81798,140363,431,0.34,No,POS,2175,1
712920633,Black,10000,1,518,7/21/2024,7,Q1,2024,911405,49958,98240,379,0.85,No,ATM,336,1
712924383,Silver,1000,1,3344,4/20/2024,15,Q3,2024,453856,87008,139103,23,0.4,Yes,EMI,450,1
712925808,Black,10000,1,2019,1/7/2024,8,Q3,2024,462722,26576,151512,232,0.99,No,EMI,2394,0
712927383,Blue,5000,1,1636,9/25/2024,45,Q3,2024,846849,67815,24378,457,0.99,No,ATM,768,1
712931733,Blue,5000,0,1221,8/22/2024,16,Q1,2024,407682,7394,181850,490,0.38,Yes,International,1232,0
712933083,Black,2000,0,1869,11/6/2024,41,Q2,2024,504045,17002,170753,175,0.5,No,Online,2683,1
712934583,Blue,10000,0,3619,10/31/2024,48,Q3,2024,92273,42439,104467,417,0.92,Yes,Online,1181,0
712936908,Silver,500,1,2355,5/8/2024,38,Q4,2024,153386,65609,49667,414,0.14,No,International,1590,0
712938258,Gold,1000,0,1439,10/31/2024,33,Q1,2024,992954,21126,90065,415,0.71,Yes,Online,1778,0
712939533,Silver,10000,1,3761,3/4/2024,40,Q4,2024,562245,11369,51687,404,0.86,Yes,International,993,1
712940508,Platinum,5000,1,1619,3/7/2024,9,Q4,2024,607453,21856,145721,120,0.35,Yes,International,1027,1
712941483,Platinum,5000,0,3477,12/7/2024,42,Q4,2024,827628,82761,63680,226,0.16,Yes,Online,1946,1
712942308,Platinum,500,0,1513,6/25/2024,13,Q3,2024,800742,39570,183598,444,0.93,No,International,4791,0
712943508,Silver,5000,0,2595,9/24/2024,4,Q3,2024,532010,94118,128166,23,0.47,No,International,4633,0
712947333,Black,10000,0,1968,7/11/2024,26,Q4,2024,935891,49114,173512,49,0.31,Yes,POS,978,1
712948383,Platinum,5000,1,2480,8/28/2024,15,Q2,2024,45169,50117,196283,366,0.33,Yes,Online,416,0
712949733,Black,2000,1,2101,10/16/2024,4,Q4,2024,446078,99696,59565,244,0.8,Yes,International,1502,0
712950783,Black,5000,0,4624,11/16/2024,31,Q2,2024,117736,92434,100040,25,0.98,No,POS,971,0
712952283,Gold,2000,0,1283,12/27/2024,43,Q3,2024,771007,18514,71508,494,0.69,Yes,ATM,805,1
712953483,Silver,500,0,3286,5/26/2024,36,Q2,2024,850669,66425,40074,141,0.29,Yes,International,455,0
712955433,Blue,10000,0,4548,5/17/2024,49,Q3,2024,351149,43897,189425,460,0.73,Yes,ATM,4517,0
712960308,Blue,5000,0,2019,12/21/2024,41,Q3,2024,996998,98494,7337,479,0.28,No,ATM,2624,1
712961658,Gold,500,1,4375,1/23/2024,47,Q4,2024,207711,47199,186269,266,0.78,Yes,POS,446,0
712965183,Platinum,10000,0,4569,8/12/2024,48,Q2,2024,983522,32869,144097,187,1,Yes,ATM,953,1
712966458,Gold,500,1,674,8/15/2024,34,Q4,2024,558375,68897,120869,335,0.16,No,ATM,1134,0
712967508,Blue,10000,1,2328,5/21/2024,20,Q1,2024,620185,20091,107014,30,0.51,No,International,4148,1
712968708,Blue,5000,0,3047,6/14/2024,38,Q2,2024,484357,74034,96185,26,0.83,Yes,EMI,4587,0
712971708,Gold,1000,0,735,2/17/2024,43,Q4,2024,253612,44716,90405,190,0.21,No,International,414,1
712973733,Platinum,10000,1,3018,10/8/2024,21,Q3,2024,773005,40536,33976,285,0.99,Yes,POS,1482,0
712974558,Gold,10000,1,3457,1/21/2024,23,Q1,2024,810056,87496,153489,193,0.35,Yes,POS,153,0
712977183,Blue,2000,1,682,12/5/2024,2,Q2,2024,938926,91776,92808,345,0.28,Yes,International,3611,1
712979133,Black,10000,1,4680,8/21/2024,4,Q1,2024,327803,10597,85965,207,0.76,No,POS,3934,1
712980333,Blue,500,1,3649,10/27/2024,31,Q4,2024,317621,82757,68968,34,0.61,Yes,POS,3538,0
712981383,Silver,10000,1,2672,10/31/2024,1,Q1,2024,596197,40762,30992,273,0.93,No,International,861,0
712982808,Gold,1000,0,823,4/2/2024,48,Q3,2024,440486,23835,31520,411,0.95,Yes,International,1089,1
712984983,Platinum,5000,0,1478,9/1/2024,52,Q4,2024,435576,52670,188219,344,0.28,No,POS,3297,0
712986483,Platinum,1000,0,1229,2/16/2024,19,Q1,2024,435013,49473,193018,133,0.27,No,ATM,1113,0
712987608,Black,2000,1,811,2/26/2024,23,Q1,2024,162138,76284,98943,369,0.79,Yes,EMI,4202,1
712988958,Blue,2000,0,821,4/7/2024,47,Q1,2024,257722,31650,168299,425,0.93,No,ATM,2426,0
712990458,Black,1000,1,4608,5/27/2024,40,Q3,2024,506103,53675,66259,306,0.5,Yes,International,4426,0
712991808,Blue,10000,1,513,11/13/2024,9,Q4,2024,748040,64385,16349,26,0.96,No,EMI,1153,0
712993008,Black,10000,1,1480,10/13/2024,38,Q2,2024,553341,10479,29323,35,0.57,Yes,POS,623,1
712996833,Gold,2000,1,4274,7/3/2024,25,Q4,2024,836930,66882,62877,318,0.2,No,ATM,2703,1
712998033,Platinum,500,1,1145,1/14/2024,48,Q4,2024,96730,72494,146467,493,0.17,Yes,Online,2010,0
712999008,Platinum,1000,1,2545,1/20/2024,9,Q3,2024,429399,45336,123773,410,0.91,No,Online,151,1
713000058,Silver,1000,1,4785,2/15/2024,42,Q4,2024,23178,85310,149215,97,0.81,No,International,2788,1
713003358,Platinum,2000,0,3380,5/31/2024,31,Q4,2024,841660,61127,21313,396,0.44,Yes,International,3762,1
713004933,Silver,5000,1,1231,8/17/2024,15,Q4,2024,676666,12277,80500,22,0.13,No,Online,3090,0
713005908,Gold,500,0,1171,10/7/2024,46,Q2,2024,201350,51283,69229,154,0.78,No,Online,2020,0
713008308,Blue,1000,0,1517,6/28/2024,42,Q3,2024,804072,20215,80217,85,0.13,Yes,Online,4607,1
713009208,Platinum,5000,0,685,10/9/2024,26,Q2,2024,909768,63654,103653,149,0.7,Yes,EMI,3282,0
713010483,Silver,500,0,685,8/16/2024,27,Q4,2024,816576,76557,139652,445,0.91,No,ATM,1909,0
713011683,Black,10000,0,1064,6/25/2024,25,Q3,2024,20532,92298,194857,289,0.85,No,EMI,2270,0
713013483,Silver,5000,1,1674,6/2/2024,43,Q4,2024,274360,8710,81395,331,0.13,Yes,POS,4154,1
713014533,Gold,1000,1,1317,4/24/2024,41,Q2,2024,704557,1461,12215,173,0.61,Yes,International,203,1
713015433,Silver,5000,1,3511,8/17/2024,25,Q4,2024,983516,93481,7253,109,0.9,No,ATM,3748,1
713016633,Gold,500,1,1575,4/29/2024,19,Q3,2024,223613,25794,115279,322,0.27,Yes,ATM,254,0
713017758,Platinum,5000,1,1194,3/12/2024,14,Q1,2024,897988,77565,44730,255,0.3,Yes,EMI,3511,0
713019783,Black,500,1,1065,6/10/2024,23,Q4,2024,763630,81781,189135,104,0.75,No,ATM,1865,1
713021208,Black,2000,0,2727,10/17/2024,42,Q3,2024,572680,98223,143634,487,0.63,No,POS,943,0
713023158,Black,1000,1,2392,12/12/2024,52,Q4,2024,456801,83401,77836,346,0.35,No,Online,820,1
713025558,Gold,1000,0,4138,1/16/2024,45,Q1,2024,820797,95221,166966,128,0.21,Yes,Online,2063,0
713027058,Black,5000,0,1765,6/29/2024,32,Q2,2024,850783,91671,153648,482,0.95,No,International,2188,1
713029683,Gold,10000,0,2150,7/18/2024,15,Q2,2024,633793,90221,25284,194,0.87,No,Online,3030,0
713030958,Silver,500,0,1084,7/15/2024,51,Q1,2024,743012,23159,1219,33,0.99,Yes,EMI,3124,0
713032233,Blue,500,1,4473,11/18/2024,38,Q3,2024,66637,56171,185529,85,0.47,No,EMI,4825,0
713036208,Blue,2000,0,4902,1/13/2024,23,Q4,2024,59950,89614,46646,91,0.31,No,International,2198,0
713037333,Black,500,0,2590,6/8/2024,23,Q3,2024,746332,77487,182725,18,0.52,Yes,EMI,3603,0
713039808,Black,1000,1,1137,5/27/2024,33,Q4,2024,745542,43047,164007,438,0.99,No,International,4082,1
713041683,Black,500,0,1384,11/1/2024,10,Q4,2024,923774,47761,164193,294,0.52,Yes,ATM,3669,0
713043183,Silver,5000,1,703,11/2/2024,5,Q4,2024,561918,7136,145479,492,0.12,Yes,Online,3367,0
713047608,Platinum,5000,0,671,5/16/2024,4,Q4,2024,112860,13231,141824,55,0.66,Yes,POS,888,0
713048733,Blue,5000,1,2941,8/17/2024,38,Q1,2024,788946,43340,141665,357,0.29,Yes,POS,803,0
713049933,Black,1000,0,2993,5/17/2024,33,Q4,2024,278439,24364,108363,103,0.84,Yes,ATM,431,1
713053383,Silver,1000,0,3833,11/28/2024,42,Q2,2024,582646,71719,69647,408,1,No,ATM,674,0
713056083,Blue,2000,0,2589,4/19/2024,24,Q2,2024,474165,24991,64909,246,0.94,Yes,EMI,1873,0
713057658,Silver,1000,1,4066,8/18/2024,15,Q2,2024,948004,56705,174884,373,0.68,No,EMI,4990,1
713058858,Black,1000,1,995,1/4/2024,17,Q4,2024,328068,74124,90074,325,0.16,Yes,EMI,2792,0
713060283,Black,1000,0,4058,12/7/2024,48,Q2,2024,149610,28126,144964,172,0.11,No,International,2569,0
713061558,Silver,1000,1,3305,11/1/2024,9,Q2,2024,276551,6813,71309,482,0.27,Yes,POS,4529,0
713063958,Platinum,5000,0,1828,9/2/2024,42,Q1,2024,619822,96398,195318,260,0.79,No,Online,2589,0
713064783,Platinum,2000,1,1742,3/28/2024,38,Q4,2024,891189,95796,77232,242,0.62,No,EMI,4284,1
713067033,Platinum,10000,0,4976,9/22/2024,17,Q4,2024,190931,56170,19079,56,0.85,Yes,Online,3245,1
713068833,Gold,2000,1,3990,10/17/2024,16,Q2,2024,281179,84215,136383,252,0.3,No,ATM,2528,0
713070033,Black,2000,0,2269,6/25/2024,15,Q2,2024,990124,40271,163185,296,0.25,No,ATM,1908,0
713071383,Platinum,1000,1,2524,7/16/2024,46,Q1,2024,969641,63750,59914,483,0.52,Yes,POS,3955,1
713072358,Black,10000,1,4864,4/4/2024,27,Q2,2024,306463,33118,144813,51,0.2,Yes,ATM,4836,0
713075283,Black,2000,1,1025,8/10/2024,27,Q1,2024,614049,28105,53820,257,0.64,No,International,1313,1
713079108,Black,1000,1,1741,10/5/2024,37,Q1,2024,809499,20401,186069,21,0.64,Yes,Online,3412,1
713081583,Black,500,1,927,1/14/2024,8,Q1,2024,972185,34900,55305,293,0.86,Yes,POS,3893,1
713082708,Silver,2000,1,3908,6/13/2024,27,Q2,2024,708988,14651,35170,230,0.46,No,Online,3142,1
713084208,Platinum,10000,0,1596,11/21/2024,3,Q4,2024,937193,34350,184440,214,0.4,Yes,ATM,903,1
713086008,Platinum,5000,0,1008,11/13/2024,25,Q1,2024,153147,10285,152598,282,0.66,No,EMI,4063,1
713086908,Platinum,5000,0,4358,1/18/2024,13,Q3,2024,128644,45283,15711,317,0.27,Yes,EMI,4846,0
713087958,Platinum,10000,1,3108,1/7/2024,29,Q2,2024,427532,61435,52961,147,0.37,No,International,4581,1
713089458,Platinum,500,1,4694,8/17/2024,51,Q4,2024,688958,39722,44893,388,0.71,Yes,ATM,2798,0
713090658,Blue,500,1,4937,8/27/2024,30,Q3,2024,432268,846,17394,156,0.45,No,EMI,2615,0
713094483,Blue,1000,0,4470,9/13/2024,30,Q3,2024,63402,48040,115847,195,0.69,Yes,Online,3515,0
713095533,Silver,2000,0,1043,11/13/2024,34,Q1,2024,484377,88827,12159,203,0.6,No,POS,1547,1
713096583,Platinum,2000,0,2148,9/7/2024,16,Q2,2024,138298,26402,22626,46,0.69,No,International,4675,1
713101383,Black,5000,1,4794,12/9/2024,34,Q2,2024,18640,56973,136070,143,0.34,No,ATM,426,0
713102733,Blue,2000,0,951,7/8/2024,3,Q3,2024,185386,64918,179113,167,0.71,No,International,3858,1
713104458,Platinum,5000,1,2935,5/25/2024,6,Q4,2024,677169,83194,149265,308,0.75,No,ATM,1013,1
713105508,Gold,500,1,4082,7/28/2024,11,Q3,2024,535426,56282,11214,52,0.91,No,Online,883,0
713108433,Platinum,500,0,933,9/7/2024,9,Q4,2024,698282,68601,140346,181,0.32,Yes,ATM,3845,0
713110908,Blue,10000,1,3032,4/21/2024,3,Q2,2024,846124,7766,153065,333,0.36,Yes,International,1492,1
713111883,Blue,10000,0,3582,10/9/2024,20,Q4,2024,647924,17043,1246,455,0.86,No,International,4144,0
713114133,Platinum,1000,1,3995,3/23/2024,13,Q4,2024,658270,11675,61807,31,0.13,No,International,2122,0
713115483,Black,1000,1,4922,9/15/2024,14,Q4,2024,405540,9441,123076,406,0.78,Yes,POS,167,1
713118183,Black,2000,1,4498,1/22/2024,5,Q2,2024,70928,16778,115748,65,0.36,No,EMI,1059,1
713119308,Platinum,500,0,2258,10/17/2024,37,Q3,2024,164605,33997,196135,334,0.18,No,International,1114,1
713120433,Black,10000,0,775,8/14/2024,40,Q4,2024,307476,32170,11411,291,0.78,No,International,769,0
713121408,Black,10000,0,3038,3/2/2024,20,Q3,2024,964469,28614,148588,9,0.54,Yes,International,846,0
713124558,Gold,2000,0,2408,9/18/2024,44,Q1,2024,568446,93258,124769,187,0.72,Yes,EMI,4193,0
713126733,Silver,5000,1,4464,11/24/2024,7,Q1,2024,21512,48869,69168,140,0.58,Yes,EMI,4543,0
713127708,Black,2000,0,2971,3/18/2024,15,Q1,2024,573365,21905,115011,382,0.74,Yes,POS,2095,1
713128833,Blue,500,0,1534,10/16/2024,31,Q4,2024,835769,54928,131162,109,0.72,No,EMI,2120,1
713131158,Gold,1000,0,3078,2/28/2024,5,Q1,2024,183743,81777,162165,53,0.12,Yes,EMI,4273,0
713132133,Platinum,10000,1,4688,8/7/2024,42,Q3,2024,617073,70829,41599,227,0.94,No,EMI,2701,1
713133258,Platinum,10000,1,3348,2/24/2024,11,Q2,2024,783256,58391,138283,366,0.95,Yes,ATM,1191,0
713134458,Black,5000,0,3725,9/9/2024,3,Q1,2024,74970,64212,182936,498,0.55,Yes,EMI,4053,0
713135883,Blue,5000,1,3079,3/1/2024,35,Q4,2024,341347,77439,1253,186,0.84,Yes,ATM,3757,1
713137233,Black,10000,0,4229,12/19/2024,25,Q2,2024,62833,47391,48170,144,0.89,Yes,Online,1903,1
713138433,Platinum,2000,0,580,3/14/2024,15,Q2,2024,470551,47464,84429,27,0.92,No,POS,1196,1
713144208,Black,5000,1,3088,10/31/2024,38,Q3,2024,519176,53858,94387,35,0.99,Yes,ATM,4439,0
713146683,Gold,1000,1,1559,11/20/2024,1,Q4,2024,445301,34242,90975,434,0.27,Yes,International,4623,0
713149683,Black,10000,0,4910,5/23/2024,19,Q4,2024,947720,86747,92847,330,0.97,No,ATM,3300,1
713151258,Black,2000,1,2212,1/1/2024,42,Q1,2024,191302,22535,3591,195,0.96,No,International,3603,1
713152383,Gold,2000,0,2882,6/30/2024,45,Q1,2024,129059,61187,105665,152,0.49,Yes,EMI,4821,1
713153733,Black,1000,0,4493,11/17/2024,46,Q2,2024,139036,36445,71885,286,0.24,Yes,POS,3157,0
713158083,Platinum,5000,0,1100,3/14/2024,31,Q1,2024,923776,55461,164408,309,0.43,Yes,ATM,2976,0
713159133,Gold,5000,0,1625,7/12/2024,40,Q4,2024,687998,76342,59968,299,0.27,Yes,EMI,779,1
713160258,Gold,5000,1,1334,6/8/2024,45,Q3,2024,313630,45024,39226,85,0.75,Yes,Online,528,1
713162358,Black,10000,0,4644,9/9/2024,37,Q1,2024,15194,54941,46947,351,0.68,No,EMI,2548,1
713163258,Gold,10000,0,2066,5/28/2024,17,Q1,2024,292640,69775,5053,26,0.15,No,ATM,3759,0
713166333,Blue,1000,0,875,9/7/2024,2,Q4,2024,65775,81395,22551,303,0.57,Yes,EMI,582,1
713167383,Platinum,2000,1,2966,5/30/2024,20,Q2,2024,10524,27883,125718,396,0.26,Yes,International,218,1
713168733,Black,500,0,1107,5/16/2024,1,Q1,2024,71062,17144,139253,271,0.66,No,Online,4411,1
713171358,Black,10000,1,1387,10/26/2024,11,Q1,2024,343433,59814,7903,4,0.7,No,EMI,402,1
713172408,Gold,2000,1,864,4/30/2024,4,Q1,2024,946007,60322,101984,31,0.3,Yes,EMI,3645,1
713175483,Gold,5000,1,4044,4/3/2024,44,Q1,2024,590983,50177,70279,285,0.38,No,EMI,4886,1
713177808,Black,2000,1,3380,9/2/2024,40,Q4,2024,985867,34923,3099,104,0.94,Yes,EMI,290,0
713179083,Blue,1000,0,3702,6/25/2024,39,Q4,2024,203698,61268,119675,230,0.39,No,International,1860,1
713180433,Black,10000,1,1182,5/8/2024,10,Q1,2024,548860,57804,19938,474,0.21,Yes,ATM,4741,0
713181558,Gold,5000,1,1317,11/3/2024,2,Q1,2024,672993,82148,155851,312,0.3,No,Online,962,1
713182458,Platinum,1000,0,4181,5/28/2024,48,Q2,2024,219684,6503,121693,358,0.44,Yes,International,534,1
713183508,Silver,5000,1,1980,11/12/2024,42,Q2,2024,209271,34060,89581,378,0.14,Yes,Online,1814,0
713184858,Black,5000,0,2564,7/24/2024,5,Q2,2024,163919,93105,183594,262,0.11,Yes,ATM,2905,0
713186058,Silver,10000,0,2887,10/20/2024,10,Q1,2024,138128,17719,11167,359,0.37,No,POS,1138,1
713187033,Gold,1000,1,2936,11/13/2024,33,Q4,2024,340610,73202,143463,142,0.56,Yes,Online,3069,1
713188383,Blue,1000,1,3356,10/13/2024,47,Q2,2024,603372,19556,95630,257,0.16,Yes,Online,1138,1
713193408,Platinum,5000,1,4687,2/15/2024,6,Q3,2024,183761,16708,47896,39,0.25,No,Online,4185,1
713194608,Gold,500,1,3312,12/19/2024,5,Q4,2024,11194,10351,27006,234,0.5,No,Online,537,1
713195808,Platinum,1000,0,569,12/26/2024,41,Q3,2024,227671,4500,194012,168,0.42,Yes,Online,2930,1
713197308,Blue,5000,0,4857,10/21/2024,28,Q3,2024,138631,39135,133242,470,0.41,No,International,2778,0
713199558,Platinum,5000,1,4547,5/24/2024,37,Q3,2024,661144,55840,78772,321,0.73,Yes,ATM,4168,0
713203908,Blue,10000,0,4667,5/26/2024,7,Q3,2024,321269,19770,180255,306,0.73,Yes,Online,316,0
713205108,Gold,5000,0,1723,7/19/2024,3,Q4,2024,952425,2710,146382,180,0.97,No,International,1060,1
713206683,Gold,10000,1,4661,3/18/2024,39,Q1,2024,721497,43345,96076,391,0.55,No,International,2194,1
713208033,Blue,500,1,3131,2/12/2024,34,Q4,2024,686771,95499,3964,301,0.68,Yes,POS,1673,1
713209308,Gold,2000,1,2672,1/4/2024,18,Q1,2024,344239,64970,48744,296,0.74,No,Online,1057,1
713213133,Black,10000,1,988,2/9/2024,28,Q1,2024,44543,60433,33946,31,0.46,Yes,ATM,3344,1
713214558,Platinum,5000,1,3491,11/13/2024,33,Q3,2024,167350,61456,172382,445,0.97,Yes,POS,499,1
713216883,Blue,1000,1,2078,3/24/2024,34,Q3,2024,896274,96571,157455,374,0.48,Yes,ATM,1612,0
713217858,Gold,1000,0,4459,5/9/2024,33,Q1,2024,610854,92607,121568,438,0.74,Yes,POS,3941,1
713220258,Black,1000,0,4138,1/22/2024,40,Q2,2024,257549,67112,6752,294,0.34,No,POS,3160,0
713227233,Platinum,10000,0,4027,1/9/2024,47,Q2,2024,531946,75923,187974,63,0.87,No,ATM,4924,0
713229633,Platinum,10000,1,3275,1/9/2024,49,Q3,2024,257334,31841,111420,463,0.63,Yes,ATM,2089,1
713231658,Black,10000,1,3812,9/29/2024,27,Q2,2024,798702,24648,77806,348,0.15,No,Online,3695,1
713233908,Silver,10000,1,4737,6/22/2024,8,Q4,2024,336326,53535,60014,194,0.99,No,POS,4521,1
713236458,Black,2000,0,2289,6/17/2024,28,Q1,2024,771680,83413,125315,455,0.4,No,EMI,1452,0
713237958,Silver,5000,1,600,6/17/2024,31,Q3,2024,740226,60269,181502,198,0.91,No,ATM,2753,0
713239308,Gold,2000,0,2742,11/9/2024,20,Q3,2024,12544,73843,195884,92,0.11,No,International,2198,0
713240133,Silver,1000,0,4702,2/10/2024,9,Q3,2024,559274,10548,17991,412,0.59,No,EMI,3636,1
713241033,Silver,10000,1,3067,1/27/2024,23,Q3,2024,633684,8780,108456,404,0.27,Yes,International,2962,0
713242383,Platinum,5000,1,2775,2/13/2024,44,Q3,2024,686314,6090,61394,94,0.67,Yes,EMI,2066,1
713246208,Platinum,1000,1,4462,5/8/2024,30,Q2,2024,991042,38135,15780,1,0.69,No,ATM,1901,0
713247408,Silver,10000,1,4986,12/25/2024,16,Q2,2024,900168,67062,5930,336,0.25,No,ATM,3215,1
713249883,Gold,500,0,3249,6/20/2024,5,Q1,2024,400157,48247,78560,207,0.61,Yes,Online,2231,0
713251008,Gold,2000,0,2519,11/18/2024,38,Q2,2024,690911,11185,86499,122,0.2,No,Online,2381,1
713253858,Silver,10000,0,2731,5/29/2024,21,Q2,2024,50556,48650,54126,385,0.9,Yes,International,1213,0
713254983,Black,500,1,3749,9/5/2024,13,Q4,2024,513264,6711,152860,128,0.11,No,POS,882,1
713256033,Blue,5000,0,919,8/7/2024,40,Q3,2024,422927,47402,16313,425,0.11,Yes,ATM,516,1
713257083,Gold,1000,0,2397,1/8/2024,33,Q3,2024,407403,44233,168867,371,0.15,No,International,2242,1
713259858,Platinum,5000,0,1831,7/2/2024,6,Q2,2024,759134,45101,51531,117,0.44,No,Online,1136,1
713261133,Gold,500,0,611,5/20/2024,47,Q2,2024,377181,43058,86305,420,0.42,No,EMI,1063,0
713263758,Blue,5000,0,3060,2/25/2024,5,Q1,2024,990591,77874,13750,317,0.35,Yes,POS,266,1
713264583,Platinum,2000,0,3704,6/2/2024,44,Q3,2024,739107,48449,122529,180,0.49,No,POS,1733,1
713265858,Black,500,1,1069,6/17/2024,23,Q4,2024,555540,63084,101907,464,0.24,Yes,EMI,307,0
713267133,Silver,5000,0,2255,1/2/2024,28,Q4,2024,151716,92850,12034,314,0.81,Yes,International,4507,0
713269533,Gold,5000,0,1373,3/28/2024,25,Q2,2024,916862,66501,113829,91,0.69,Yes,ATM,331,0
713271708,Blue,1000,1,4678,11/10/2024,20,Q1,2024,417356,44330,31919,131,0.3,No,ATM,4311,0
713274183,Platinum,500,0,3861,6/27/2024,8,Q4,2024,951112,40657,137389,499,0.39,Yes,ATM,4254,1
713276733,Platinum,1000,1,4714,3/23/2024,28,Q1,2024,844000,71963,70744,59,0.21,Yes,International,3878,0
713277783,Gold,2000,1,857,1/31/2024,31,Q2,2024,558574,41524,132698,404,0.95,No,International,4462,0
713279808,Blue,2000,0,3872,9/26/2024,49,Q1,2024,420640,54896,193009,435,0.23,No,Online,642,1
713281833,Blue,10000,0,4817,2/27/2024,45,Q2,2024,70959,34470,117517,141,0.35,No,EMI,3752,1
713282733,Gold,2000,1,1414,1/5/2024,31,Q2,2024,550961,70451,194950,95,0.71,Yes,ATM,4049,1
713283933,Gold,5000,1,687,4/18/2024,5,Q2,2024,312657,1584,75125,184,0.77,Yes,ATM,3299,0
713285058,Silver,10000,1,2366,2/19/2024,42,Q1,2024,435395,95809,196793,385,0.93,No,Online,969,0
713287608,Black,5000,0,3651,10/23/2024,48,Q3,2024,53672,89578,188533,90,0.82,Yes,POS,1124,0
713289183,Blue,10000,0,3340,5/26/2024,47,Q1,2024,138463,3099,142541,334,0.34,Yes,EMI,1653,1
713292933,Platinum,2000,0,664,10/16/2024,3,Q4,2024,715520,75905,122403,447,0.34,Yes,Online,3596,1
713293983,Blue,10000,1,4085,8/13/2024,46,Q1,2024,679502,32958,98528,441,0.44,Yes,POS,4175,0
713295183,Silver,500,0,1256,4/5/2024,52,Q4,2024,474152,10824,197566,328,0.38,No,ATM,108,1
713299758,Blue,2000,1,4427,10/9/2024,2,Q3,2024,876399,11704,107668,224,0.72,No,International,4999,0
713301633,Silver,500,0,630,7/24/2024,22,Q3,2024,225865,45724,13099,271,0.25,No,EMI,2896,1
713302758,Platinum,10000,1,3932,4/22/2024,8,Q3,2024,117275,61367,24936,348,0.37,No,POS,2143,0
713303733,Platinum,1000,0,2874,12/10/2024,12,Q4,2024,361431,29059,7446,211,0.6,No,EMI,2161,1
